cohort_count,person_years,gender,age_group,calendar_year,incidence_rate,cohort_id,database_id
-5,190.31622176591375,NA,50-59,NA,-26.27206421820379,14865,MDCD
-5,167.55099247091033,NA,60-69,NA,-29.841661492205628,14865,MDCD
-5,224.37234770704995,NA,70-79,NA,-22.284385982038266,14865,MDCD
-5,83.96988364134155,NA,80-89,NA,-59.54515813498532,14865,MDCD
0,1.106091718001369,NA,90-99,NA,0,14865,MDCD
0,13.25119780971937,Female,0-9,NA,0,14865,MDCD
0,21.51129363449692,Female,10-19,NA,0,14865,MDCD
-5,19.32375085557837,Female,20-29,NA,-258.7489373760272,14865,MDCD
0,28.607802874743324,Female,30-39,NA,0,14865,MDCD
0,51.397672826830934,Female,40-49,NA,0,14865,MDCD
-5,92.50376454483231,Female,50-59,NA,-54.05185426347412,14865,MDCD
-5,61.0321697467488,Female,60-69,NA,-81.92400861295532,14865,MDCD
0,92.36413415468857,Female,70-79,NA,0,14865,MDCD
-5,35.05544147843943,Female,80-89,NA,-142.63120899718837,14865,MDCD
0,1.0047912388774811,Female,90-99,NA,0,14865,MDCD
0,11.19233401779603,Male,0-9,NA,0,14865,MDCD
-5,1.3141683778234086,Male,10-19,NA,-3804.6875,14865,MDCD
0,4.854209445585216,Male,20-29,NA,0,14865,MDCD
0,11.331964407939767,Male,30-39,NA,0,14865,MDCD
0,39.238877481177276,Male,40-49,NA,0,14865,MDCD
0,97.81245722108144,Male,50-59,NA,0,14865,MDCD
-5,106.51882272416154,Male,60-69,NA,-46.94006065902431,14865,MDCD
-5,132.0082135523614,Male,70-79,NA,-37.87643106022897,14865,MDCD
-5,48.91444216290212,Male,80-89,NA,-102.21929922758312,14865,MDCD
0,0.10130047912388775,Male,90-99,NA,0,14865,MDCD
0,14.688569472963723,NA,NA,2011,0,14865,MDCD
0,33.01848049281314,NA,NA,2012,0,14865,MDCD
0,48.31759069130732,NA,NA,2013,0,14865,MDCD
0,63.41409993155373,NA,NA,2014,0,14865,MDCD
0,77.00205338809035,NA,NA,2015,0,14865,MDCD
-5,92.21355236139631,NA,NA,2016,-54.2219649060301,14865,MDCD
0,110.69678302532512,NA,NA,2017,0,14865,MDCD
-5,148.4462696783025,NA,NA,2018,-33.68222058281078,14865,MDCD
5,213.99315537303218,NA,NA,2019,23.36523330049513,14865,MDCD
5,67.5482546201232,NA,NA,2020,74.02115758754864,14865,MDCD
0,0.4791238877481177,NA,0-9,2013,0,14865,MDCD
0,0.999315537303217,NA,0-9,2014,0,14865,MDCD
0,0.999315537303217,NA,0-9,2015,0,14865,MDCD
0,1.002053388090349,NA,0-9,2016,0,14865,MDCD
0,2.507871321013005,NA,0-9,2017,0,14865,MDCD
0,3.9425051334702257,NA,0-9,2018,0,14865,MDCD
0,11.21697467488022,NA,0-9,2019,0,14865,MDCD
0,3.2963723477070497,NA,0-9,2020,0,14865,MDCD
0,0.6078028747433265,NA,10-19,2011,0,14865,MDCD
0,1.002053388090349,NA,10-19,2012,0,14865,MDCD
0,1.273100616016427,NA,10-19,2013,0,14865,MDCD
0,1.998631074606434,NA,10-19,2014,0,14865,MDCD
0,2.6119096509240247,NA,10-19,2015,0,14865,MDCD
0,4.008213552361396,NA,10-19,2016,0,14865,MDCD
0,2.5735797399041753,NA,10-19,2017,0,14865,MDCD
0,3.997262149212868,NA,10-19,2018,0,14865,MDCD
0,3.3949349760438055,NA,10-19,2019,0,14865,MDCD
-5,1.3579739904175223,NA,10-19,2020,-3681.9556451612902,14865,MDCD
0,1.056810403832991,NA,20-29,2011,0,14865,MDCD
0,1.002053388090349,NA,20-29,2012,0,14865,MDCD
0,0.999315537303217,NA,20-29,2013,0,14865,MDCD
0,0.999315537303217,NA,20-29,2014,0,14865,MDCD
0,0.999315537303217,NA,20-29,2015,0,14865,MDCD
0,1.002053388090349,NA,20-29,2016,0,14865,MDCD
0,4.005475701574264,NA,20-29,2017,0,14865,MDCD
0,3.783709787816564,NA,20-29,2018,0,14865,MDCD
-5,8.071184120465436,NA,20-29,2019,-619.4877883310719,14865,MDCD
0,2.2587268993839835,NA,20-29,2020,0,14865,MDCD
0,0.39698836413415467,NA,30-39,2011,0,14865,MDCD
0,1.002053388090349,NA,30-39,2012,0,14865,MDCD
0,1.867214236824093,NA,30-39,2013,0,14865,MDCD
0,1.998631074606434,NA,30-39,2014,0,14865,MDCD
0,2.5051334702258727,NA,30-39,2015,0,14865,MDCD
0,3.819301848049281,NA,30-39,2016,0,14865,MDCD
0,4.167008898015058,NA,30-39,2017,0,14865,MDCD
0,6.844626967830253,NA,30-39,2018,0,14865,MDCD
0,12.862422997946611,NA,30-39,2019,0,14865,MDCD
0,4.476386036960986,NA,30-39,2020,0,14865,MDCD
0,2.1245722108145104,NA,40-49,2011,0,14865,MDCD
0,5.13347022587269,NA,40-49,2012,0,14865,MDCD
0,9.601642710472278,NA,40-49,2013,0,14865,MDCD
0,9.530458590006845,NA,40-49,2014,0,14865,MDCD
0,12.05201916495551,NA,40-49,2015,0,14865,MDCD
0,12.8870636550308,NA,40-49,2016,0,14865,MDCD
0,8.799452429842574,NA,40-49,2017,0,14865,MDCD
0,12.20807665982204,NA,40-49,2018,0,14865,MDCD
0,14.43394934976044,NA,40-49,2019,0,14865,MDCD
0,3.8658453114305273,NA,40-49,2020,0,14865,MDCD
0,2.4832306639288158,NA,50-59,2011,0,14865,MDCD
0,6.4722792607802875,NA,50-59,2012,0,14865,MDCD
0,8.813141683778234,NA,50-59,2013,0,14865,MDCD
0,15.690622861054072,NA,50-59,2014,0,14865,MDCD
0,19.129363449691994,NA,50-59,2015,0,14865,MDCD
-5,24.136892539356605,NA,50-59,2016,-207.15176950998185,14865,MDCD
0,27.624914442162904,NA,50-59,2017,0,14865,MDCD
0,32.20260095824777,NA,50-59,2018,0,14865,MDCD
0,42.340862422997944,NA,50-59,2019,0,14865,MDCD
0,11.422313483915126,NA,50-59,2020,0,14865,MDCD
0,3.0992470910335386,NA,60-69,2011,0,14865,MDCD
0,7.627652292950035,NA,60-69,2012,0,14865,MDCD
0,9.245722108145106,NA,60-69,2013,0,14865,MDCD
0,8.993839835728952,NA,60-69,2014,0,14865,MDCD
0,8.97741273100616,NA,60-69,2015,0,14865,MDCD
0,13.193702943189596,NA,60-69,2016,0,14865,MDCD
0,24.58042436687201,NA,60-69,2017,0,14865,MDCD
0,33.034907597535934,NA,60-69,2018,0,14865,MDCD
-5,43.789185489390825,NA,60-69,2019,-114.1834437914218,14865,MDCD
-5,15.008898015058179,NA,60-69,2020,-333.1357168916454,14865,MDCD
0,4.9199178644763855,NA,70-79,2011,0,14865,MDCD
0,9.776865160848734,NA,70-79,2012,0,14865,MDCD
0,15.039014373716633,NA,70-79,2013,0,14865,MDCD
0,21.338809034907598,NA,70-79,2014,0,14865,MDCD
0,26.321697467488022,NA,70-79,2015,0,14865,MDCD
0,25.149897330595483,NA,70-79,2016,0,14865,MDCD
0,24.947296372347708,NA,70-79,2017,0,14865,MDCD
-5,33.399041752224505,NA,70-79,2018,-149.70489384375767,14865,MDCD
-5,47.58932238193019,NA,70-79,2019,-105.06558508802209,14865,MDCD
-5,15.890485968514717,NA,70-79,2020,-314.6536871123363,14865,MDCD
0,1.002053388090349,NA,80-89,2012,0,14865,MDCD
0,0.999315537303217,NA,80-89,2013,0,14865,MDCD
0,1.8644763860369609,NA,80-89,2014,0,14865,MDCD
0,3.405886379192334,NA,80-89,2015,0,14865,MDCD
0,7.014373716632443,NA,80-89,2016,0,14865,MDCD
0,11.49075975359343,NA,80-89,2017,0,14865,MDCD
