cohort_count,person_years,gender,age_group,calendar_year,incidence_rate,cohort_id,database_id
0,5.9958932238193015,Male,40-49,2013,0,111,PREMIER
0,4.427104722792608,Male,50-59,2013,0,111,PREMIER
0,5.538672142368241,Male,60-69,2013,0,111,PREMIER
0,7.542778918548939,Male,70-79,2013,0,111,PREMIER
0,0.999315537303217,Male,80-89,2013,0,111,PREMIER
0,0.999315537303217,Male,30-39,2014,0,111,PREMIER
0,4.290212183436003,Male,40-49,2014,0,111,PREMIER
0,8.824093086926762,Male,50-59,2014,0,111,PREMIER
0,4.996577686516085,Male,60-69,2014,0,111,PREMIER
0,12.353182751540041,Male,70-79,2014,0,111,PREMIER
0,0.999315537303217,Male,80-89,2014,0,111,PREMIER
0,1.273100616016427,Male,30-39,2015,0,111,PREMIER
0,4.309377138945927,Male,40-49,2015,0,111,PREMIER
0,10.655715263518138,Male,50-59,2015,0,111,PREMIER
0,6.633812457221081,Male,60-69,2015,0,111,PREMIER
0,14.329911019849419,Male,70-79,2015,0,111,PREMIER
0,1.998631074606434,Male,80-89,2015,0,111,PREMIER
0,1.002053388090349,Male,30-39,2016,0,111,PREMIER
0,5.8726899383983575,Male,40-49,2016,0,111,PREMIER
0,12.569472963723477,Male,50-59,2016,0,111,PREMIER
0,8.659822039698836,Male,60-69,2016,0,111,PREMIER
0,13.026694045174539,Male,70-79,2016,0,111,PREMIER
0,4.008213552361396,Male,80-89,2016,0,111,PREMIER
0,1.5085557837097878,Male,0-9,2017,0,111,PREMIER
0,0.2053388090349076,Male,20-29,2017,0,111,PREMIER
0,0.999315537303217,Male,30-39,2017,0,111,PREMIER
0,3.7754962354551678,Male,40-49,2017,0,111,PREMIER
0,13.401779603011637,Male,50-59,2017,0,111,PREMIER
0,16.522929500342233,Male,60-69,2017,0,111,PREMIER
0,11.956194387405887,Male,70-79,2017,0,111,PREMIER
0,7.994524298425736,Male,80-89,2017,0,111,PREMIER
0,3.1759069130732374,Male,0-9,2018,0,111,PREMIER
0,0.785763175906913,Male,20-29,2018,0,111,PREMIER
0,2.193018480492813,Male,30-39,2018,0,111,PREMIER
0,4.487337440109514,Male,40-49,2018,0,111,PREMIER
0,15.416837782340862,Male,50-59,2018,0,111,PREMIER
0,20.177960301163587,Male,60-69,2018,0,111,PREMIER
-5,20.88158795345654,Male,70-79,2018,-239.44539137275467,111,PREMIER
0,10.349075975359343,Male,80-89,2018,0,111,PREMIER
0,5.295003422313484,Male,0-9,2019,0,111,PREMIER
0,0.39698836413415467,Male,10-19,2019,0,111,PREMIER
0,2.9897330595482545,Male,20-29,2019,0,111,PREMIER
0,2.9979466119096507,Male,30-39,2019,0,111,PREMIER
0,5.190965092402464,Male,40-49,2019,0,111,PREMIER
0,21.27310061601643,Male,50-59,2019,0,111,PREMIER
0,28.966461327857633,Male,60-69,2019,0,111,PREMIER
0,32.224503764544835,Male,70-79,2019,0,111,PREMIER
0,16.3750855578371,Male,80-89,2019,0,111,PREMIER
0,1.212867898699521,Male,0-9,2020,0,111,PREMIER
0,0.917180013689254,Male,10-19,2020,0,111,PREMIER
0,0.8733744010951403,Male,20-29,2020,0,111,PREMIER
0,0.999315537303217,Male,30-39,2020,0,111,PREMIER
0,1.8480492813141685,Male,40-49,2020,0,111,PREMIER
0,5.924709103353867,Male,50-59,2020,0,111,PREMIER
0,10.001368925393566,Male,60-69,2020,0,111,PREMIER
0,11.427789185489392,Male,70-79,2020,0,111,PREMIER
0,5.242984257357974,Male,80-89,2020,0,111,PREMIER
0,0.10130047912388775,Male,90-99,2020,0,111,PREMIER
0,0.6078028747433265,Female,10-19,2011,0,111,PREMIER
0,1.056810403832991,Female,20-29,2011,0,111,PREMIER
0,0.39698836413415467,Female,30-39,2011,0,111,PREMIER
0,1.78507871321013,Female,40-49,2011,0,111,PREMIER
0,0.6406570841889117,Female,50-59,2011,0,111,PREMIER
